Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	neo_beta_cats[1]	neo_beta_cats[2]	neo_beta_cats[3]	neo_beta_cats[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	tree_length	two_beta	two_beta_cats[1]	two_beta_cats[2]	two_beta_cats[3]	two_beta_cats[4]
360	-270.1036	-360.6634	90.55972	0.00211214	0.00340355	0.00174069	0.00831781	0.00255822	0.0324161	0.0144788	0.0153295	0.0199722	0.0122776	0.00689753	0.00203204	0.0184812	0.00240508	0.00470519	0.000283785	0.0112927	0.00242001	0.00532659	0.0131621	0.00271994	0.0018339	0.00019304	0.00405578	0.000160103	0.0106747	0.0147622	0.0026453	0.00373274	0.000312393	0.00734044	0.00802779	0.020493	0.00703594	0.000586417	0.00295122	0.00158934	0.0142167	0.0111242	0.00237491	0.0187429	0.0014764	0.0083533	0.0102556	0.0137542	0.00693875	0.0196442	0.00335945	0.0189597	8.70222e-05	0.0148716	0.001467	0.00217734	0.00898215	0.00524588	0.00879667	0.00586551	0.0162337	0.0046103	0.00124427	0.0140057	0.571927	0.157721	0.140222	0.13013	2.825881	0.249429	0.429402	0.570598	0.750571	0.152841	0.400085	0.751413	1.33083	2.49947	6.54274	1.358181	0.00438645	0.00706844	0.00361503	0.0172743	0.00531286	0.0673212	0.0300692	0.0318359	0.041478	0.0254979	0.0143247	0.00422009	0.0383813	0.00499483	0.00977166	0.000589359	0.0234524	0.00502584	0.0110622	0.0273349	0.00564872	0.0038086	0.000400901	0.00842296	0.000332498	0.0221691	0.0306578	0.00549372	0.00775209	0.000648773	0.0152445	0.016672	0.0425594	0.0146121	0.00121786	0.00612904	0.00330072	0.0295249	0.0231024	0.00493217	0.0389249	0.00306616	0.017348	0.0212987	0.0285645	0.0144103	0.0407967	0.00697684	0.0393752	0.000180726	0.030885	0.00304663	0.00452185	0.0186539	0.0108945	0.0182688	0.0121814	0.0337139	0.00957458	0.00258407	0.0290867	0.4815145	2.824817	0.249387	0.429388	0.570612	0.750612
396	-270.5297	-363.3739	92.84417	0.00112239	0.00199994	0.00181714	0.0123796	0.0161967	0.00403547	0.00589112	0.00612061	0.011046	0.00960846	0.00917174	0.0161665	0.0210021	0.0313698	0.0162959	0.0197377	0.00192224	0.0132503	0.00859098	0.0239711	0.00766902	0.00408101	0.00448878	0.00633961	0.00588104	0.0135163	0.0278828	0.00668825	0.0110821	0.00133566	0.0102088	0.0547428	0.0104908	0.00806674	0.0116115	0.00518875	0.0127279	0.00299702	0.0180037	0.0139881	0.00689572	0.0199857	0.00320421	0.00346759	0.0134053	0.00962212	0.0026659	0.011703	0.0400036	0.0067259	0.00225597	0.0212817	0.010568	0.00721194	0.0182042	0.0669515	0.0141967	0.00310989	0.0116107	0.00966665	0.00283934	0.317477	0.138964	0.371748	0.171811	0.5871313	0.0649243	0.330073	0.669927	0.935076	0.362663	0.609773	0.856992	1.16687	1.63995	2.75738	0.7333955	0.00148806	0.00265152	0.00240917	0.0164129	0.0214736	0.00535022	0.00781044	0.0081147	0.0146448	0.0127389	0.0121599	0.0214336	0.0278446	0.0415901	0.0216051	0.0261682	0.00254851	0.0175672	0.0113899	0.0317808	0.0101676	0.0054106	0.00595122	0.00840505	0.00779708	0.0179199	0.0369669	0.00886728	0.0146926	0.00177082	0.0135348	0.072578	0.0139087	0.0106949	0.0153946	0.00687924	0.0168746	0.00397345	0.0238693	0.0185454	0.00914234	0.0264971	0.00424814	0.00459733	0.0177727	0.012757	0.00353445	0.0155158	0.0530367	0.0089172	0.00299096	0.0282152	0.0140111	0.00956158	0.0241351	0.0887642	0.0188219	0.00412309	0.0153934	0.012816	0.00376439	0.7542621	2.99405	0.255679	0.431537	0.568463	0.744321
432	-272.496	-359.4274	86.93136	0.00758548	0.0228123	0.0229325	0.0428418	0.00936961	0.0433836	0.00362352	0.0419993	0.0206446	0.00556809	0.00818763	0.020283	0.0482165	0.027908	0.0212239	0.026449	0.00610163	0.00445582	0.0184274	0.00408684	0.0231538	0.0218196	0.0208106	0.00776136	0.00687077	0.0303599	0.037232	0.00214357	0.00822543	0.00788447	0.00376475	0.0656756	0.00681154	0.033077	0.0197239	0.0106902	0.0801938	0.0115929	0.0395429	0.0357267	0.00885518	0.045475	0.0244586	0.0637177	0.0143616	0.0026544	0.0539533	0.0317541	0.0161588	0.0305905	0.00118131	0.0551276	0.0196463	0.018989	0.0110069	0.0805689	0.000347383	0.00146093	0.0374439	0.00695481	0.00514248	0.770543	0.136789	0.0654316	0.0272371	12.22608	0.373376	0.466909	0.53309	0.626625	0.462344	0.68644	0.889248	1.12455	1.45679	2.16289	0.5578094	0.00538355	0.0161903	0.0162756	0.0304056	0.00664978	0.0307902	0.00257168	0.0298077	0.0146518	0.00395177	0.00581091	0.0143952	0.0342201	0.0198068	0.015063	0.0187713	0.00433044	0.00316237	0.0130782	0.0029005	0.0164327	0.0154858	0.0147697	0.00550838	0.00487631	0.021547	0.0264242	0.00152133	0.00583774	0.00559575	0.00267191	0.0466112	0.00483428	0.0234753	0.0139984	0.00758704	0.056915	0.00822766	0.0280643	0.0253559	0.00628468	0.0322744	0.0173587	0.0452216	0.0101927	0.00188388	0.0382916	0.0225364	0.0114682	0.0217106	0.000838399	0.0391251	0.0139434	0.0134768	0.00781177	0.0571812	0.000246544	0.00103685	0.0265746	0.00493595	0.00364971	1.40901	3.33862	0.267163	0.435369	0.564631	0.732837
468	-275.3636	-365.5029	90.13935	0.00287195	0.00624928	0.0137411	0.00935935	0.00438678	0.075661	0.0234736	0.0108157	0.0104219	0.00517393	0.00706962	0.0038815	0.0276359	0.00991218	0.0188637	0.00647849	0.00473785	0.0070796	0.0271982	0.0340788	0.00484044	0.00626772	0.0082863	0.00505414	0.020743	0.0129545	0.0190806	0.00169261	0.000737429	0.0138993	0.00608171	0.0213762	0.0295281	0.00636354	0.0184973	0.0446196	0.045264	0.0184127	0.00777242	0.0292968	0.0198156	0.0319181	0.00494319	0.0403952	0.01683	0.00033015	0.0151186	0.00738885	0.0151564	0.0450411	0.00296105	0.00790121	0.0804495	0.0260994	0.0207681	0.0529235	0.00863484	0.0148096	0.00848755	0.0013477	0.00255733	0.304849	0.307313	0.0725782	0.31526	2.260205	0.224327	0.420435	0.579564	0.775673	0.261596	0.519968	0.815436	1.22634	1.92319	3.82269	0.9696027	0.00272549	0.00593059	0.0130404	0.00888206	0.00416308	0.0718027	0.0222765	0.0102641	0.00989045	0.00491008	0.0067091	0.00368356	0.0262266	0.0094067	0.0179017	0.00614812	0.00449624	0.00671857	0.0258112	0.0323409	0.0045936	0.00594809	0.00786374	0.0047964	0.0196852	0.0122939	0.0181076	0.00160629	0.000699823	0.0131905	0.00577157	0.0202861	0.0280223	0.00603902	0.017554	0.0423442	0.0429558	0.0174737	0.00737606	0.0278028	0.0188051	0.0302904	0.00469111	0.0383352	0.0159718	0.000313314	0.0143476	0.00701205	0.0143834	0.0427442	0.00281005	0.00749828	0.076347	0.0247685	0.019709	0.0502247	0.0081945	0.0140544	0.00805472	0.00127898	0.00242692	1.053736	4.343649	0.293258	0.443698	0.556301	0.706742
504	-279.2147	-368.2579	89.04324	0.0245177	0.00764918	0.00994523	0.00157503	0.0303538	0.0157714	0.0148377	0.00118385	0.0125003	0.00386366	0.00227822	0.00668563	0.0101765	0.0127856	0.00132513	0.0197318	0.0110006	0.00786744	0.0127703	0.00471215	0.0112271	0.0108353	0.00325231	0.0443495	0.0120107	0.000366771	0.0115043	0.0014765	0.00158824	0.0067325	0.0223811	0.0101044	0.0226609	0.00220106	0.00757354	0.00389123	0.0457698	0.00365608	0.0037448	0.0168639	0.00808232	0.0325239	0.0234154	0.0101921	0.00813906	6.75477e-05	0.0187715	0.00119798	0.00394797	0.022828	0.00121075	0.0242974	0.026957	0.00679747	0.0046842	0.0631536	0.000647417	0.00682265	0.00943705	0.0107197	0.0294573	0.274397	0.372248	0.203979	0.149376	2.354365	0.22902	0.422164	0.577836	0.770979	0.270995	0.528998	0.819828	1.21977	1.89037	3.6901	0.9440783	0.0319627	0.00997192	0.0129652	0.0020533	0.039571	0.0205605	0.0193434	0.00154333	0.0162962	0.0050369	0.00297002	0.00871578	0.0132667	0.0166681	0.00172751	0.0257236	0.014341	0.0102565	0.0166481	0.00614304	0.0146364	0.0141255	0.00423991	0.0578166	0.0156579	0.000478144	0.0149976	0.00192486	0.00207052	0.00877689	0.0291773	0.0131727	0.0295421	0.00286944	0.00987331	0.00507284	0.0596682	0.00476629	0.00488194	0.0219847	0.0105366	0.0424001	0.0305258	0.0132871	0.0106106	8.80592e-05	0.0244717	0.00156176	0.0051468	0.0297599	0.00157841	0.0316756	0.0351427	0.00886158	0.00610659	0.0823307	0.000844011	0.00889441	0.0123027	0.0139748	0.0384023	0.7670716	7.735561	0.342186	0.458212	0.541789	0.657813
540	-269.8597	-362.924	93.06427	0.00384855	0.00602704	0.00331767	0.0050364	0.01453	0.00692784	0.0332402	0.0267923	0.0100716	0.0186609	0.00790934	0.00182364	0.00807173	0.038431	0.0227022	0.0124409	0.0494628	0.0131363	0.00903767	0.0498587	0.0055505	0.0023101	0.000890274	0.0102914	0.0242171	0.00912082	0.00179382	0.00618808	0.00409197	0.0164729	0.0191221	0.0193727	0.0198729	0.00772536	0.0127853	0.0147398	0.0221372	0.00423981	0.00659015	0.0368337	0.00593134	0.0192518	0.0292182	0.0132757	0.0120379	0.0119017	0.00694401	0.0133457	0.0361406	0.0212924	0.0496814	0.00465075	0.00245384	0.0322553	0.0669244	0.0523162	0.0259933	0.0705206	0.0160666	0.0217783	0.0270129	0.213042	0.162366	0.276609	0.347983	0.6621644	0.0773389	0.341518	0.658482	0.922661	0.335069	0.586688	0.846734	1.18101	1.70448	2.98446	0.7906164	0.00342195	0.00535896	0.00294992	0.00447813	0.0129194	0.00615991	0.0295556	0.0238225	0.0089552	0.0165924	0.00703261	0.00162149	0.007177	0.034171	0.0201857	0.0110619	0.04398	0.0116802	0.00803588	0.044332	0.00493524	0.00205403	0.00079159	0.00915064	0.0215327	0.00810981	0.00159498	0.00550215	0.00363839	0.0146469	0.0170025	0.0172253	0.0176701	0.00686903	0.0113681	0.013106	0.0196834	0.00376984	0.00585965	0.0327508	0.00527387	0.0171178	0.0259794	0.0118041	0.0107036	0.0105824	0.00617429	0.0118664	0.0321345	0.0189322	0.0441744	0.00413523	0.00218184	0.0286799	0.0595061	0.0465171	0.023112	0.0627036	0.0142857	0.0193643	0.0240186	1.124666	1.956789	0.20741	0.413979	0.586021	0.792589
576	-263.2264	-351.0463	87.81998	0.0158395	0.0199256	0.00796164	0.00561469	0.0246062	0.00204083	0.033268	0.00559876	0.0430538	0.0211959	0.00292673	0.00455529	0.0146199	0.008865	0.00973638	0.0435123	0.0160562	0.00409899	0.00366449	0.0316622	0.00682525	0.00827375	0.00252821	0.00322483	0.023462	0.00458342	0.0133355	0.00282797	0.00444583	0.0243528	0.0108684	0.0541142	0.00680412	0.00917751	0.00304975	0.0158699	0.0216508	0.0148603	0.0238371	0.0127374	0.00738782	0.0038862	0.0222057	0.00764547	0.00530183	0.0145238	0.0106866	0.0354713	0.0654046	0.0235868	0.0354152	0.00300926	0.0225112	0.0333952	0.0544443	0.0587775	0.0216667	0.0738466	0.0238259	0.0292683	0.0244568	0.511247	0.149861	0.0321232	0.306769	1.100863	0.136791	0.38164	0.61836	0.863209	0.293212	0.549722	0.829716	1.20523	1.8191	3.4105	0.8871028	0.0136272	0.0171425	0.00684962	0.00483047	0.0211694	0.00175579	0.0286213	0.00481677	0.0370404	0.0182354	0.00251794	0.00391904	0.0125779	0.0076268	0.00837647	0.0374348	0.0138136	0.00352647	0.00315266	0.0272399	0.00587195	0.00711813	0.00217509	0.00277441	0.020185	0.00394324	0.0114729	0.00243298	0.00382487	0.0209514	0.00935034	0.0465559	0.00585377	0.00789566	0.00262378	0.0136533	0.0186267	0.0127847	0.0205077	0.0109583	0.00635594	0.0033434	0.0191042	0.00657761	0.00456131	0.0124953	0.00919401	0.030517	0.0562694	0.0202923	0.0304687	0.00258895	0.019367	0.0287308	0.0468399	0.0505679	0.0186405	0.0635322	0.0204981	0.0251803	0.0210409	1.162349	15.64347	0.387692	0.470799	0.529201	0.612308
612	-272.4233	-363.0486	90.62527	0.00488614	0.000953706	0.00604111	0.0151439	0.0233713	0.0681223	0.00593528	9.72087e-05	0.020229	0.0036174	0.00251153	0.0071155	0.0152809	0.0336111	0.0103703	0.0095066	0.00257843	0.0137007	0.0234255	0.00506867	0.007141	0.0103381	0.000767993	0.0254957	0.0119949	0.0142858	0.0147987	0.00189596	0.0307257	0.00284337	0.0020399	0.0321894	0.0242337	0.0111815	0.000431911	0.0127788	0.00421198	0.00822287	0.047819	0.0406464	0.0155834	0.00413996	0.0375728	0.0129802	0.0297827	0.00609012	0.00114063	0.0127183	0.0316008	0.00748445	0.0542323	0.000289234	0.0123376	0.0243977	0.0702284	0.01488	0.0181947	0.00875153	0.0161627	0.0273589	0.0418765	0.577575	0.210409	0.0510969	0.160919	0.9927336	0.124111	0.37448	0.62552	0.875889	0.263088	0.521413	0.816143	1.22528	1.91786	3.80101	0.965489	0.00477436	0.000931889	0.00590291	0.0147974	0.0228366	0.0665639	0.0057995	9.49849e-05	0.0197662	0.00353465	0.00245408	0.00695272	0.0149313	0.0328422	0.010133	0.00928912	0.00251944	0.0133873	0.0228896	0.00495271	0.00697764	0.0101016	0.000750424	0.0249125	0.0117205	0.013959	0.0144601	0.00185258	0.0300228	0.00277832	0.00199323	0.031453	0.0236794	0.0109257	0.00042203	0.0124865	0.00411562	0.00803476	0.0467251	0.0397166	0.0152269	0.00404526	0.0367133	0.0126832	0.0291014	0.00595079	0.00111453	0.0124273	0.0308779	0.00731323	0.0529917	0.000282617	0.0120553	0.0238396	0.0686218	0.0145396	0.0177785	0.00855132	0.0157929	0.026733	0.0409185	1.023412	5.764739	0.318663	0.451388	0.548613	0.681336
648	-266.7019	-358.5143	91.81236	0.0210371	0.000690951	0.0430856	0.000630232	0.00263006	0.0450299	0.0492474	0.0205118	0.0142341	0.0223156	0.00148349	0.0032291	0.0466817	0.010115	0.00861825	0.00121262	0.0012442	0.00668897	0.0412222	0.00232841	0.0108822	0.00019315	0.02164	0.00894346	0.000266253	0.0193211	0.0364074	0.0413352	0.0283702	0.0143047	0.0365201	0.0243154	0.0445044	0.00915477	0.0322712	0.00456202	0.00310325	0.0432797	0.0466324	0.0050584	0.0369169	0.0914435	0.0305937	0.0936588	0.0136748	0.165861	0.0641501	0.0569081	0.010585	0.000460851	0.00967163	0.0433734	0.0336749	0.00271877	0.0308473	0.0285248	0.041908	0.0340641	0.00040543	0.0246036	0.0257074	0.646091	0.0484331	0.240957	0.0645186	1.475571	0.173091	0.39956	0.600441	0.826909	0.826743	0.911384	0.971466	1.02937	1.09723	1.20957	0.1375718	0.0130418	0.00042835	0.0267106	0.000390707	0.00163048	0.0279159	0.0305305	0.0127161	0.00882433	0.0138344	0.000919681	0.00200186	0.02894	0.00627069	0.00534282	0.000751753	0.000771334	0.00414677	0.0255554	0.00144348	0.00674631	0.000119742	0.0134155	0.00554443	0.000165061	0.011978	0.0225705	0.0256254	0.0175878	0.0088681	0.0226403	0.0150741	0.0275901	0.00567543	0.0200063	0.00282819	0.00192383	0.0268309	0.0289094	0.00313591	0.0228863	0.0566897	0.0189663	0.058063	0.00847759	0.102824	0.0397694	0.0352797	0.00656208	0.000285701	0.00599585	0.026889	0.0208765	0.00168548	0.0191236	0.0176837	0.0259805	0.0211177	0.000251343	0.0152528	0.0159371	1.613054	2.665858	0.24302	0.427176	0.572825	0.75698
684	-259.4375	-353.9161	94.47866	0.00256352	0.0044093	0.00219237	0.0104645	0.0025811	0.00125414	0.00877154	0.0088098	0.0123184	0.0195021	0.00127755	0.000320035	0.0110532	0.0017353	0.00652806	0.0151111	0.00377648	0.00678062	0.00462392	0.00931038	0.00334272	0.0109317	0.00190857	0.00261	0.000765578	0.0035604	0.00140116	0.00109958	0.00818817	0.00091033	0.00869222	0.0125364	0.0146754	0.000815435	0.00187184	0.0290954	0.0303092	0.00775074	0.0046717	0.00876004	0.00219237	0.0161045	0.00174101	0.0103409	0.000717417	0.00811111	0.00985155	0.00285857	0.00583088	0.000598905	0.0047506	0.0140951	0.0107259	0.00525323	0.0163465	0.00275724	0.00830146	0.00365674	0.00212052	0.00420807	0.0116332	0.309981	0.46405	0.206146	0.0198234	0.1231682	0.000331701	0.138581	0.861419	0.999668	0.204047	0.460632	0.785186	1.27358	2.17093	4.90083	1.149248	0.00596895	0.0102667	0.00510475	0.0243658	0.00600989	0.00292016	0.0204238	0.0205129	0.0286824	0.045409	0.00297467	0.000745177	0.0257365	0.0040405	0.0152001	0.035185	0.00879324	0.0157881	0.0107664	0.0216785	0.00778325	0.0254537	0.00444394	0.00607717	0.00178259	0.00829011	0.00326248	0.00256029	0.0190655	0.00211963	0.0202391	0.0291901	0.0341705	0.00189867	0.00435843	0.0677463	0.0705725	0.018047	0.0108777	0.020397	0.00510476	0.0374981	0.0040538	0.0240779	0.00167045	0.0188861	0.0229385	0.00665595	0.0135767	0.0013945	0.0110614	0.0328193	0.0249743	0.0122317	0.0380614	0.00642002	0.0193293	0.00851442	0.00493746	0.00979816	0.027087	0.4294758	0.6570995	0.0765208	0.340811	0.659189	0.923479
720	-268.4948	-363.0795	94.58473	0.00148228	0.00593666	0.00390872	0.00609124	0.0096463	0.00384118	0.0100782	0.0122019	0.00101371	0.00628427	0.00127847	0.00247871	0.0150372	0.00235661	0.00166752	0.00202118	0.00729964	0.00762318	0.00678243	0.00364509	0.0181286	0.00219672	0.00290555	0.00475382	0.00234942	0.00109984	0.0031939	3.71799e-05	0.00113635	0.00996432	0.00653665	0.0182037	0.00655923	0.00130221	0.00191491	0.0287577	0.0409077	0.00396793	0.00182857	0.0213094	0.00421887	0.00865095	0.00503945	0.00544867	0.00246324	0.0102859	0.011304	0.00239331	0.00659144	0.00136551	0.00549488	0.0266728	0.0015568	0.0273466	0.00917038	0.00226554	0.00562329	0.00250909	0.0022383	0.0112773	0.00321286	0.211169	0.489189	0.0924511	0.207191	0.341042	0.0222648	0.268697	0.731302	0.977735	0.120349	0.356065	0.724579	1.38011	2.80847	8.30917	1.530997	0.00334708	0.0134054	0.00882614	0.0137544	0.021782	0.00867363	0.0227572	0.0275527	0.00228903	0.0141903	0.00288687	0.00559709	0.0339549	0.00532137	0.00376536	0.00456396	0.0164831	0.0172136	0.0153152	0.00823084	0.0409356	0.00496033	0.00656092	0.0107344	0.00530515	0.00248352	0.00721204	8.39545e-05	0.00256594	0.0225001	0.0147602	0.0411051	0.0148112	0.00294046	0.00432399	0.0649367	0.0923722	0.00895985	0.00412902	0.0481179	0.00952647	0.0195344	0.0113794	0.0123035	0.00556216	0.0232263	0.0255252	0.00540425	0.0148839	0.00308341	0.0124078	0.0602288	0.00351534	0.0617503	0.0207073	0.00511574	0.0126977	0.00566569	0.00505422	0.0254648	0.00725485	0.4428573	0.2370826	0.00759226	0.221055	0.778945	0.992408
756	-261.5847	-355.6534	94.06873	0.00477211	0.0118271	0.00334281	0.0113272	0.00763112	0.0322763	0.0353332	0.0470992	0.0467991	0.003094	0.0265686	0.000815524	0.0146483	0.0142647	0.0284309	0.00890641	0.0326322	0.000507612	0.0187206	0.0120413	0.0316592	0.00367054	0.00582725	0.00471855	0.030374	0.000852063	0.00913296	0.00290044	0.0147374	0.00206035	0.0292199	0.0310597	0.0204471	0.01922	0.0627271	0.00611046	0.0325708	0.0146218	0.0305216	0.0172461	0.00244183	0.0372557	0.0317341	0.0210347	0.0125116	0.0797679	0.0287059	0.0499317	0.0113017	0.00919477	0.00524971	0.00774324	0.0167378	0.015841	0.0523065	0.0687094	0.0607258	0.0373382	0.0125247	0.00997478	0.00710365	0.231752	0.36892	0.398343	0.000984294	0.6701145	0.078617	0.34261	0.65739	0.921383	0.497351	0.711315	0.899179	1.11213	1.40585	2.01065	0.5050335	0.00364603	0.00903623	0.00255401	0.00865432	0.0058304	0.02466	0.0269956	0.0359851	0.0357559	0.00236391	0.0202992	0.000623084	0.0111917	0.0108987	0.021722	0.00680475	0.024932	0.00038783	0.0143031	0.00919994	0.0241886	0.0028044	0.00445219	0.00360511	0.0232066	0.000651001	0.00697785	0.00221602	0.0112598	0.00157417	0.0223249	0.0237305	0.0156222	0.0146846	0.0479254	0.00466857	0.024885	0.0111715	0.0233194	0.0131766	0.00186563	0.0284645	0.0242458	0.0160711	0.0095592	0.060945	0.0219321	0.0381493	0.00863486	0.00702507	0.00401093	0.00591606	0.0127882	0.012103	0.0399637	0.052496	0.0463963	0.0285274	0.00956925	0.00762102	0.00542739	1.30885	0.8921083	0.111222	0.366569	0.633431	0.888778
792	-268.0943	-359.2797	91.18546	0.0061231	0.000298038	0.00346348	0.00271706	0.0284547	0.0402047	0.00248562	0.0345854	0.0476152	0.00179511	0.0397322	0.0132609	0.0355158	0.00601763	0.0193641	0.034689	0.0408975	0.0238943	0.0143666	0.0148326	0.0364997	0.0185617	0.0283671	0.00956662	0.0192854	0.0110196	0.0385782	0.00747912	0.0274747	0.00526215	0.0227763	0.047915	0.0276346	0.0192529	0.00291528	0.0351991	0.0145143	0.0481996	0.0651002	0.0247512	0.000929487	0.035779	0.0122192	0.0311761	0.016987	0.121019	0.0411559	0.0679585	0.0163003	0.0115455	0.00354548	0.00186549	0.0102634	0.0365883	0.0136133	0.0423624	0.0458424	0.0178983	0.0494076	0.00408145	0.0160946	0.555167	0.163912	0.153438	0.127483	3.22681	0.263614	0.434197	0.565803	0.736386	0.508678	0.71917	0.902265	1.10832	1.39049	1.96588	0.4887517	0.00403553	0.000196427	0.00228266	0.00179072	0.0187535	0.0264976	0.00163819	0.0227941	0.0313816	0.0011831	0.0261861	0.00873982	0.0234073	0.00396602	0.0127622	0.0228623	0.0269542	0.0157479	0.00946851	0.00977569	0.0240557	0.0122334	0.0186958	0.00630504	0.0127104	0.00726264	0.0254256	0.00492924	0.0181076	0.00346811	0.0150111	0.0315792	0.018213	0.0126889	0.00192137	0.0231986	0.00956592	0.0317667	0.0429053	0.0163127	0.000612594	0.0235807	0.00805325	0.0205471	0.0111956	0.0797593	0.0271245	0.0447892	0.010743	0.00760922	0.0023367	0.00122948	0.00676425	0.0241141	0.00897206	0.0279196	0.0302132	0.0117962	0.0325629	0.00268995	0.0106074	1.517298	1.552624	0.179365	0.40235	0.597651	0.820635
828	-264.1714	-357.3592	93.18771	0.0179366	0.00432728	0.00947219	0.01694	0.0352617	0.0377882	0.0057546	0.00835408	0.0472078	0.00215892	0.0132336	0.000601616	0.0335528	0.017198	0.00977153	0.0174713	0.00363708	0.0110906	0.0148154	0.0077572	0.0284179	0.00939316	0.0199548	0.000727001	0.00667856	0.0173057	0.0062741	0.000653392	0.0145717	0.00269555	0.0241551	0.0190544	0.0143284	0.000256831	0.00681542	0.0495301	0.0048331	0.0283884	0.0188744	0.0175993	0.000876561	0.00501311	0.0180425	0.01801	0.00846894	0.0522643	0.0137339	0.0155457	0.0125679	0.00509711	0.0182751	0.0142771	0.0330494	0.00972939	0.00719594	0.0636484	0.0528126	0.00154308	0.0188047	0.00453628	0.010749	0.357792	0.379357	0.138892	0.12396	0.1288806	0.000440038	0.143682	0.856318	0.99956	0.241494	0.500082	0.805576	1.24135	1.99967	4.1409	1.027417	0.0181346	0.00437506	0.00957679	0.0171271	0.0356511	0.0382055	0.00581814	0.00844633	0.0477291	0.00218276	0.0133798	0.000608259	0.0339233	0.0173879	0.00987943	0.0176642	0.00367724	0.0112131	0.014979	0.00784285	0.0287317	0.00949688	0.0201752	0.000735028	0.0067523	0.0174967	0.00634338	0.000660607	0.0147326	0.00272532	0.0244218	0.0192648	0.0144866	0.000259667	0.00689068	0.050077	0.00488647	0.0287019	0.0190828	0.0177937	0.00088624	0.00506846	0.0182417	0.0182088	0.00856245	0.0528414	0.0138856	0.0157173	0.0127067	0.00515339	0.0184769	0.0144347	0.0334144	0.00983682	0.0072754	0.0643512	0.0533957	0.00156012	0.0190124	0.00458637	0.0108677	0.9890787	1.904345	0.204169	0.412698	0.587302	0.795832
